Key,File,Type,UsedInMainMenu,NoTranslate,schinese
IridescentPartOutfitT1ZombieFatCopDesc,items,Resource,,,[CCECFF]RANK 2[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieFatCop,items,Clothes,,,虹彩手套部件[警察]
IridescentPartGlovesT1ZombieFatCopDesc,items,Resource,,,[CCECFF]RANK 2[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieFatCop,items,Clothes,,,虹彩靴子部件[警察]
IridescentPartBootsT1ZombieFatCopDesc,items,Resource,,,[CCECFF]RANK 2[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombieSkateboarder,items,Clothes,,,虹彩兜帽部件[暴徒]
IridescentPartHelmetT1ZombieSkateboarderDesc,items,Resource,,,[F5F918]RANK 3[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieSkateboarder,items,Clothes,,,虹彩装束部件[暴徒]
IridescentPartOutfitT1ZombieSkateboarderDesc,items,Resource,,,[F5F918]RANK 3[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieSkateboarder,items,Clothes,,,虹彩手套部件[暴徒]
IridescentPartGlovesT1ZombieSkateboarderDesc,items,Resource,,,[F5F918]RANK 3[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieSkateboarder,items,Clothes,,,虹彩靴子部件[暴徒]
IridescentPartBootsT1ZombieSkateboarderDesc,items,Resource,,,[F5F918]RANK 3[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombieSoldier,items,Clothes,,,虹彩兜帽部件[士兵]
IridescentPartHelmetT1ZombieSoldierDesc,items,Resource,,,[F5F918]RANK 3[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieSoldier,items,Clothes,,,虹彩装束部件[士兵]
IridescentPartOutfitT1ZombieSoldierDesc,items,Resource,,,[F5F918]RANK 3[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieSoldier,items,Clothes,,,虹彩手套部件[士兵]
IridescentPartGlovesT1ZombieSoldierDesc,items,Resource,,,[F5F918]RANK 3[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieSoldier,items,Clothes,,,虹彩靴子部件[士兵]
IridescentPartBootsT1ZombieSoldierDesc,items,Resource,,,[F5F918]RANK 3[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombieWight,items,Clothes,,,虹彩兜帽部件[恶灵]
IridescentPartHelmetT1ZombieWightDesc,items,Resource,,,[F5F918]RANK 3[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieWight,items,Clothes,,,虹彩装束部件[恶灵]
IridescentPartOutfitT1ZombieWightDesc,items,Resource,,,[F5F918]RANK 3[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieWight,items,Clothes,,,虹彩手套部件[恶灵]
IridescentPartGlovesT1ZombieWightDesc,items,Resource,,,[F5F918]RANK 3[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieWight,items,Clothes,,,虹彩靴子部件[恶灵]
IridescentPartBootsT1ZombieWightDesc,items,Resource,,,[F5F918]RANK 3[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombieScreamer,items,Clothes,,,虹彩兜帽部件[尖叫丧尸]
IridescentPartHelmetT1ZombieScreamerDesc,items,Resource,,,[67C483]RANK 4[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieScreamer,items,Clothes,,,虹彩装束部件[尖叫丧尸]
IridescentPartOutfitT1ZombieScreamerDesc,items,Resource,,,[67C483]RANK 4[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieScreamer,items,Clothes,,,虹彩手套部件[尖叫丧尸]
IridescentPartGlovesT1ZombieScreamerDesc,items,Resource,,,[67C483]RANK 4[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieScreamer,items,Clothes,,,虹彩靴子部件[尖叫丧尸]
IridescentPartBootsT1ZombieScreamerDesc,items,Resource,,,[67C483]RANK 4[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombieMutated,items,Clothes,,,虹彩兜帽部件[变异丧尸]
IridescentPartHelmetT1ZombieMutatedDesc,items,Resource,,,[67C483]RANK 4[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieMutated,items,Clothes,,,虹彩装束部件[变异丧尸]
IridescentPartOutfitT1ZombieMutatedDesc,items,Resource,,,[67C483]RANK 4[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieMutated,items,Clothes,,,虹彩手套部件[变异丧尸]
IridescentPartGlovesT1ZombieMutatedDesc,items,Resource,,,[67C483]RANK 4[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieMutated,items,Clothes,,,虹彩靴子部件[变异丧尸]
IridescentPartBootsT1ZombieMutatedDesc,items,Resource,,,[67C483]RANK 4[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombieDemolition,items,Clothes,,,虹彩兜帽部件[爆破丧尸]
IridescentPartHelmetT1ZombieDemolitionDesc,items,Resource,,,[67C483]RANK 4[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieDemolition,items,Clothes,,,虹彩装束部件[爆破丧尸]
IridescentPartOutfitT1ZombieDemolitionDesc,items,Resource,,,[67C483]RANK 4[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieDemolition,items,Clothes,,,虹彩手套部件[爆破丧尸]
IridescentPartGlovesT1ZombieDemolitionDesc,items,Resource,,,[67C483]RANK 4[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieDemolition,items,Clothes,,,虹彩靴子部件[爆破丧尸]
IridescentPartBootsT1ZombieDemolitionDesc,items,Resource,,,[67C483]RANK 4[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombieSteveCrawler,items,Clothes,,,虹彩兜帽部件[爬行者]
IridescentPartHelmetT1ZombieSteveCrawlerDesc,items,Resource,,,[67C483]RANK 4[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieSteveCrawler,items,Clothes,,,虹彩装束部件[爬行者]
IridescentPartOutfitT1ZombieSteveCrawlerDesc,items,Resource,,,[67C483]RANK 4[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieSteveCrawler,items,Clothes,,,虹彩手套部件[爬行者]
IridescentPartGlovesT1ZombieSteveCrawlerDesc,items,Resource,,,[67C483]RANK 4[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieSteveCrawler,items,Clothes,,,虹彩靴子部件[爬行者]
IridescentPartBootsT1ZombieSteveCrawlerDesc,items,Resource,,,[67C483]RANK 4[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成



BundlePerkGrilledMeatStar,items,Melee,,,双份烤肉包
BundlePerkGrilledMeatStarDesc,items,Melee,,,[F5F918]RANK 3[-]\n\n打开来获得里面的两份烤肉



ModR3S2L1EnvironmentMiasmatic,item_modifiers,mod,,,虹彩晶板[适应瘴气环境Ⅰ]
ModR3S2L1EnvironmentMiasmaticDesc,item_modifiers,mod,,,[F5F918]RANK 3\n\n[-]使废墟的瘴气环境对自己的影响无效\n\n[FF66B2]可分解为虹彩小晶块
ModR3S2L1HotResist,item_modifiers,mod,,,虹彩晶板[炎热耐性Ⅰ]
ModR3S2L1HotResistDesc,item_modifiers,mod,,,[F5F918]RANK 3\n\n[-]增加炎热耐性\n\n[FF66B2]可分解为虹彩小晶块
ModR3S2L1ColdResist,item_modifiers,mod,,,虹彩晶板[寒冷耐性Ⅰ]
ModR3S2L1ColdResistDesc,item_modifiers,mod,,,[F5F918]RANK 3\n\n[-]增加寒冷耐性\n\n[FF66B2]可分解为虹彩小晶块
ModR3S2L1GrilledMeatStar,item_modifiers,mod,,,虹彩晶板[烤肉名人Ⅰ]
ModR3S2L1GrilledMeatStarDesc,item_modifiers,mod,,,[F5F918]RANK 3\n\n[-]无需烤架也可以烤出好吃的肉\n\n[FF66B2]可分解为虹彩小晶块



ModR4S2L1FireRemove,item_modifiers,mod,,,虹彩晶板[燃烧耐性Ⅰ]
ModR4S2L1FireRemoveDesc,item_modifiers,mod,,,[67C483]RANK 4\n\n[-]快速解除自身的燃烧状态\n\n[FF66B2]可分解为虹彩小晶块
ModR4S2L1ShockedRemove,item_modifiers,mod,,,虹彩晶板[电击耐性Ⅰ]
ModR4S2L1ShockedRemoveDesc,item_modifiers,mod,,,[67C483]RANK 4\n\n[-]快速解除自身的电击状态\n\n[FF66B2]可分解为虹彩小晶块
ModR4S1L1FoodChangeOT,item_modifiers,mod,,,虹彩晶板[饥饿耐性Ⅰ]
ModR4S1L1FoodChangeOTDesc,item_modifiers,mod,,,[67C483]RANK 4\n\n[-]可抑制一些情况下食物量表的降低，但无法抑制因寒冷导致的降低\n\n[FF66B2]可分解为虹彩小晶块
ModR4S1L1BuffResistance,item_modifiers,mod,,,虹彩晶板[暴击耐性Ⅰ]
ModR4S1L1BuffResistanceDesc,item_modifiers,mod,,,[67C483]RANK 4\n\n[-]提升暴击抵抗，等级高时也会影响护甲值\n\n[FF66B2]可分解为虹彩小晶块
ModR4S1L1DefDownResistance,item_modifiers,mod,,,虹彩晶板[护甲下降耐性Ⅰ]
ModR4S1L1DefDownResistanceDesc,item_modifiers,mod,,,[67C483]RANK 4\n\n[-]降低护甲下降对自身的影响\n\n[FF66B2]可分解为虹彩小晶块
ModR4S1L1MiasmaticErosionResistance,item_modifiers,mod,,,虹彩晶板[瘴气侵蚀耐性Ⅰ]
ModR4S1L1MiasmaticErosionResistanceDesc,item_modifiers,mod,,,[67C483]RANK 4\n\n[-]降低瘴气侵蚀对自身的影响\n\n[FF66B2]可分解为虹彩小晶块
ModR4S2L1LuckPathfinder,item_modifiers,mod,,,虹彩晶板[探索者之幸运Ⅰ]
ModR4S2L1LuckPathfinderDesc,item_modifiers,mod,,,[67C483]RANK 4\n\n[-]提高搜到好东西的概率\n\n[FF66B2]可分解为虹彩小晶块



ModR5S2L1SportsStar,item_modifiers,mod,,,虹彩晶板[运动达人Ⅰ]
ModR5S2L1SportsStarDesc,item_modifiers,mod,,,[84E1EC]RANK 5\n\n[-]降低跳跃和跑步时的耐力消耗\n\n[FF66B2]可分解为虹彩小晶块
ModR5S2L1Inspire,item_modifiers,mod,,,虹彩晶板[振奋Ⅰ]
ModR5S2L1InspireDesc,item_modifiers,mod,,,[84E1EC]RANK 5\n\n[-]耐力较低时提升耐力回复速度\n\n[FF66B2]可分解为虹彩小晶块
ModR5S1L1AdaptiveWaterField,item_modifiers,mod,,,虹彩晶板[适应水场Ⅰ]
ModR5S1L1AdaptiveWaterFieldDesc,item_modifiers,mod,,,[84E1EC]RANK 5\n\n[-]提升在水中时的移动速度和自然生命回复\n\n[FF66B2]可分解为虹彩小晶块
ModR5S1L1NarrowEscape,item_modifiers,mod,,,虹彩晶板[死里逃生Ⅰ]
ModR5S1L1NarrowEscapeDesc,item_modifiers,mod,,,[84E1EC]RANK 5\n\n[-]处于异常状态时提升跳跃性能并降低耐力消耗\n\n[FF66B2]可分解为虹彩小晶块
ModR5S1L1CrouchSpeed,item_modifiers,mod,,,虹彩晶板[蹲下移动速度提升Ⅰ]
ModR5S1L1CrouchSpeedDesc,item_modifiers,mod,,,[84E1EC]RANK 5\n\n[-]加快蹲下时的移动速度\n\n[FF66B2]可分解为虹彩小晶块
ModR5S1L1StaminaMaxUp,item_modifiers,mod,,,虹彩晶板[耐力提升Ⅰ]
ModR5S1L1StaminaMaxUpDesc,item_modifiers,mod,,,[84E1EC]RANK 5\n\n[-]提升耐力最大值\n\n[FF66B2]可分解为虹彩小晶块
ModR5S1L1PlantBiology,item_modifiers,mod,,,虹彩晶板[植生学Ⅰ]
ModR5S1L1PlantBiologyDesc,item_modifiers,mod,,,[84E1EC]RANK 5\n\n[-]增加伐木和作物的采集数量\n\n[FF66B2]可分解为虹彩小晶块
ModR5S1L1Geology,item_modifiers,mod,,,虹彩晶板[地质学Ⅰ]
ModR5S1L1GeologyDesc,item_modifiers,mod,,,[84E1EC]RANK 5\n\n[-]增加伐木和挖矿的采集数量\n\n[FF66B2]可分解为虹彩小晶块
ModR5S1L1Mechanics,item_modifiers,mod,,,虹彩晶板[机械学Ⅰ]
ModR5S1L1MechanicsDesc,item_modifiers,mod,,,[84E1EC]RANK 5\n\n[-]增加拆解的回收数量\n\n[FF66B2]可分解为虹彩小晶块
ModR5S1L1Stuffed,item_modifiers,mod,,,虹彩晶板[满足感Ⅰ]
ModR5S1L1StuffedDesc,item_modifiers,mod,,,[84E1EC]RANK 5\n\n[-]部分道具使用后，有一定几率可再次使用\n\n[FF66B2]可分解为虹彩小晶块
ModR5S1L1ScrapeStar,item_modifiers,mod,,,虹彩晶板[分解达人Ⅰ]
ModR5S1L1ScrapeStarDesc,item_modifiers,mod,,,[84E1EC]RANK 5\n\n[-]加快你的分解速度\n\n[FF66B2]可分解为虹彩小晶块



ModR6S1L1KillExp,item_modifiers,mod,,,虹彩晶板[经验获取Ⅰ]
ModR6S1L1KillExpDesc,item_modifiers,mod,,,[7EA8FB]RANK 6\n\n[-]提升你的升级速度\n\n[FF66B2]可分解为虹彩小晶块
ModR6S1L1HealthMaxUp,item_modifiers,mod,,,虹彩晶板[生命提升Ⅰ]
ModR6S1L1HealthMaxUpDesc,item_modifiers,mod,,,[7EA8FB]RANK 6\n\n[-]提升生命最大值\n\n[FF66B2]可分解为虹彩小晶块
ModR6S2L1BreakStar,item_modifiers,mod,,,虹彩晶板[破坏王Ⅰ]
ModR6S2L1BreakStarDesc,item_modifiers,mod,,,[7EA8FB]RANK 6\n\n[-]提升肢解概率\n提升物块伤害\n\n[FF66B2]可分解为虹彩小晶块
ModR6S2L1JumpStrength,item_modifiers,mod,,,虹彩晶板[跳跃高度提升Ⅰ]
ModR6S2L1JumpStrengthDesc,item_modifiers,mod,,,[7EA8FB]RANK 6\n\n[-]增加跳跃高度\n\n[FF66B2]可分解为虹彩小晶块
ModR6S2L1JumpDef,item_modifiers,mod,,,虹彩晶板[跳跃性能Ⅰ]
ModR6S2L1JumpDefDesc,item_modifiers,mod,,,[7EA8FB]RANK 6\n\n[-]跳跃后短时间内获得伤害减免\n\n[FF66B2]可分解为虹彩小晶块
ModR6S1L1HealthChangeOT,item_modifiers,mod,,,虹彩晶板[回复速度Ⅰ]
ModR6S1L1HealthChangeOTDesc,item_modifiers,mod,,,[7EA8FB]RANK 6\n\n[-]生命自然回复速度提升\n\n[FF66B2]可分解为虹彩小晶块
ModR6S2L1StaminaChangeOTRun,item_modifiers,mod,,,虹彩晶板[跑者Ⅰ]
ModR6S2L1StaminaChangeOTRunDesc,item_modifiers,mod,,,[7EA8FB]RANK 6\n\n[-]进行冲刺行动时耐力回复速度提升\n\n[FF66B2]可分解为虹彩小晶块
ModR6S2L1HealthIncreaseSpeedUp,item_modifiers,mod,,,虹彩晶板[医疗回复Ⅰ]
ModR6S2L1HealthIncreaseSpeedUpDesc,item_modifiers,mod,,,[7EA8FB]RANK 6\n\n[-]提高生命医疗回复时的回复速度\n\n[FF66B2]可分解为虹彩小晶块
ModR6S1L1Defensive,item_modifiers,mod,,,虹彩晶板[防御Ⅰ]
ModR6S1L1DefensiveDesc,item_modifiers,mod,,,[7EA8FB]RANK 6\n\n[-]提升护甲\n\n[FF66B2]可分解为虹彩小晶块
ModR6S2L1Friendly,item_modifiers,mod,,,虹彩晶板[广域化Ⅰ]
ModR6S2L1FriendlyDesc,item_modifiers,mod,,,[7EA8FB]RANK 6\n\n[-]部分道具使用时的效果，对盟友和队伍中的同伴也会有作用\n\n[FF66B2]可分解为虹彩小晶块
ModR6S1L1Bomberman,item_modifiers,mod,,,虹彩晶板[炸弹客Ⅰ]
ModR6S1L1BombermanDesc,item_modifiers,mod,,,[7EA8FB]RANK 6\n\n[-]爆炸伤害提升\n\n[FF66B2]可分解为虹彩小晶块



ModR7S1L1PerkMarisaSneakUp,item_modifiers,mod,,,虹彩晶板[潜伏Ⅰ]
ModR7S1L1PerkMarisaSneakUpDesc,item_modifiers,mod,,,[7555E1]RANK 7\n\n[-]提升潜行效果\n\n[FF66B2]可分解为虹彩小晶块
ModR7S2L1Nirvana,item_modifiers,mod,,,虹彩晶板[不屈Ⅰ]
ModR7S2L1NirvanaDesc,item_modifiers,mod,,,[7555E1]RANK 7\n\n[-]每次重生后，基础实体伤害与护甲就会上升一段时间\n\n[FF66B2]可分解为虹彩小晶块
ModR7S1L1Automatic,item_modifiers,mod,,,虹彩晶板[自动化指示Ⅰ]
ModR7S1L1AutomaticDesc,item_modifiers,mod,,,[7555E1]RANK 7\n\n[-]提升垃圾炮台的实体伤害\n\n[FF66B2]可分解为虹彩小晶块
ModR7S1L1CrisisPower,item_modifiers,mod,,,虹彩晶板[火场怪力Ⅰ]
ModR7S1L1CrisisPowerDesc,item_modifiers,mod,,,[7555E1]RANK 7\n\n[-]生命在最大值50%以下时，护甲和伤害倍率会提高\n\n[FF66B2]可分解为虹彩小晶块
ModR7S2L1HeadDamage,item_modifiers,mod,,,虹彩晶板[弱点特效Ⅰ]
ModR7S2L1HeadDamageDesc,item_modifiers,mod,,,[7555E1]RANK 7\n\n[-]对头部造成伤害时的伤害补正提升\n\n[FF66B2]可分解为虹彩小晶块
ModR7S2L1Resentment,item_modifiers,mod,,,虹彩晶板[怨恨Ⅰ]
ModR7S2L1ResentmentDesc,item_modifiers,mod,,,[7555E1]RANK 7\n\n[-]生命值不满时，基础实体伤害提升\n\n[FF66B2]可分解为虹彩小晶块
ModR7S2L1Vitality,item_modifiers,mod,,,虹彩晶板[精神抖擞Ⅰ]
ModR7S2L1VitalityDesc,item_modifiers,mod,,,[7555E1]RANK 7\n\n[-]耐力全满时基础实体伤害提升\n\n[FF66B2]可分解为虹彩小晶块
ModR7S2L1LiberationPower,item_modifiers,mod,,,虹彩晶板[力量解放Ⅰ]
ModR7S2L1LiberationPowerDesc,item_modifiers,mod,,,[7555E1]RANK 7\n\n[-]满足一定条件后，一定时间内提升实体伤害，提升耐力回复\n\n[FF66B2]可分解为虹彩小晶块
ModR7S2L1StaminaChangeOT,item_modifiers,mod,,,虹彩晶板[耐力急速回复Ⅰ]
ModR7S2L1StaminaChangeOTDesc,item_modifiers,mod,,,[7555E1]RANK 7\n\n[-]加快耐力回复速度\n\n[FF66B2]可分解为虹彩小晶块
ModR7S2L1PowerAndDown,item_modifiers,mod,,,虹彩晶板[玻璃大炮Ⅰ]
ModR7S2L1PowerAndDownDesc,item_modifiers,mod,,,[7555E1]RANK 7\n\n[-]大幅提升你的攻击能力，但是以防御力为代价\n\n[FF66B2]可分解为虹彩小晶块
ModR7S2L1BurnBlood,item_modifiers,mod,,,虹彩晶板[燃血Ⅰ]
ModR7S2L1BurnBloodDesc,item_modifiers,mod,,,[7555E1]RANK 7\n\n[-]大幅提升你的攻击能力，但是以消耗生命为代价\n\n[FF66B2]可分解为虹彩小晶块
ModR7S2L1CraftStar,item_modifiers,mod,,,虹彩晶板[制作达人Ⅰ]
ModR7S2L1CraftStarDesc,item_modifiers,mod,,,[7555E1]RANK 7\n\n[-]加快你的制作速度\n\n[FF66B2]可分解为虹彩小晶块



ModR8S3L1PerkMarisaTrack,item_modifiers,mod,,,虹彩晶板[察觉Ⅰ]
ModR8S3L1PerkMarisaTrackDesc,item_modifiers,mod,,,[FF985E]RANK 8\n\n[-]你可以察觉并显示附近的丧尸位置\n\n[FF66B2]可分解为虹彩小晶块
ModR8S3L1VehicleVelocity,item_modifiers,mod,,,虹彩晶板[驾驶名人Ⅰ]
ModR8S3L1VehicleVelocityDesc,item_modifiers,mod,,,[FF985E]RANK 8\n\n[-]驾驶速度提升\n\n[FF66B2]可分解为虹彩小晶块
ModR8S3L1Noguri,item_modifiers,mod,,,虹彩晶板[飞燕Ⅰ]
ModR8S3L1NoguriDesc,item_modifiers,mod,,,[FF985E]RANK 8\n\n[-]跳跃体力消耗降低，跳跃后短时间内攻击上升\n\n[FF66B2]可分解为虹彩小晶块
ModR8S2L1SpiritOfWar,item_modifiers,mod,,,虹彩晶板[战魂Ⅰ]
ModR8S2L1SpiritOfWarDesc,item_modifiers,mod,,,[FF985E]RANK 8\n\n[-]提升你的战斗能力\n\n[FF66B2]可分解为虹彩小晶块
ModR8S2L1Stun,item_modifiers,mod,,,虹彩晶板[击晕术Ⅰ]
ModR8S2L1StunDesc,item_modifiers,mod,,,[FF985E]RANK 8\n\n[-]对眩晕目标造成的实体伤害提升。使用棍棒、大锤、短棍等钝器时，有几率造成眩晕\n\n[FF66B2]可分解为虹彩小晶块
ModR8S2L1Attack,item_modifiers,mod,,,虹彩晶板[攻击Ⅰ]
ModR8S2L1AttackDesc,item_modifiers,mod,,,[FF985E]RANK 8\n\n[-]基础实体伤害提升，等级高时也会影响伤害补正\n\n[FF66B2]可分解为虹彩小晶块
ModR8S2L1Challenge,item_modifiers,mod,,,虹彩晶板[挑战Ⅰ]
ModR8S2L1ChallengeDesc,item_modifiers,mod,,,[FF985E]RANK 8\n\n[-]对生命值不满的目标造成的伤害提升\n\n[FF66B2]可分解为虹彩小晶块
ModR8S2L1FullHealth,item_modifiers,mod,,,虹彩晶板[无伤Ⅰ]
ModR8S2L1FullHealthDesc,item_modifiers,mod,,,[FF985E]RANK 8\n\n[-]生命全满时基础实体伤害提升\n\n[FF66B2]可分解为虹彩小晶块
ModR8S2L1StaminaLossDown,item_modifiers,mod,,,虹彩晶板[体术Ⅰ]
ModR8S2L1StaminaLossDownDesc,item_modifiers,mod,,,[FF985E]RANK 8\n\n[-]进行跳跃等固定消耗耐力的行动时，所需的耐力消耗降低\n\n[FF66B2]可分解为虹彩小晶块
ModR8S3L1DefensiveBuffer,item_modifiers,mod,,,虹彩晶板[防御缓冲Ⅰ]
ModR8S3L1DefensiveBufferDesc,item_modifiers,mod,,,[FF985E]RANK 8\n\n[-]受到伤害后，短时间内获得伤害减免\n\n[FF66B2]可分解为虹彩小晶块
ModR8S3L1TreasureHuntStar,item_modifiers,mod,,,虹彩晶板[寻宝达人Ⅰ]
ModR8S3L1TreasureHuntStarDesc,item_modifiers,mod,,,[FF985E]RANK 8\n\n[-]增加埋藏的宝藏中获得的物品\n\n[FF66B2]可分解为虹彩小晶块
ModR8S1L1FavoriteMushroom,item_modifiers,mod,,,虹彩晶板[最爱蘑菇Ⅰ]
ModR8S1L1FavoriteMushroomDesc,item_modifiers,mod,,,[FF985E]RANK 8\n\n[-]平时不好吃的蘑菇，现在可口了，也因此能取得有效的效果\n\n[FF66B2]可分解为虹彩小晶块
ModR8S3L1CopperSmelting,item_modifiers,mod,,,虹彩晶板[炼铜Ⅰ]
ModR8S3L1CopperSmeltingDesc,item_modifiers,mod,,,[FF985E]RANK 8\n\n[-]击杀目标时可以获得公爵币\n\n[FF66B2]可分解为虹彩小晶块
ModR8S3L1ArrowAutoPick,item_modifiers,mod,,,虹彩晶板[箭矢自动拾取Ⅰ]
ModR8S3L1ArrowAutoPickDesc,item_modifiers,mod,,,[FF985E]RANK 8\n\n[-]射出后未损坏的箭矢自动拾取到背包\n包括任意类型箭矢\n\n[FF66B2]可分解为虹彩小晶块



attiridescent,progression,Attribute,,,虹彩
attIridescentName,progression,Attribute,,,技能：虹彩
attIridescentDesc,progression,Attribute,,,借助虹彩护甲或在虹彩护甲上安装虹彩晶板来提升虹彩技能



attIridescentRank01Desc,progression,Attribute,,,虹彩技能
attIridescentRank01LongDesc,progression,Attribute,,,借助虹彩护甲或在虹彩护甲上安装虹彩晶板来提升虹彩技能



reqIridescentLevel01,progression,Attribute,,,借助虹彩护甲或在虹彩护甲上安装虹彩晶板来提升虹彩技能



skillIridescentIntensifyName,progression,Skill,,,虹彩：强化类技能
skillIridescentIntensifyDesc,progression,Skill,,x,
skillIridescentAttackName,progression,Skill,,,虹彩：攻击类技能
skillIridescentAttackDesc,progression,Skill,,x,
skillIridescentDefendName,progression,Skill,,,虹彩：防御类技能
skillIridescentDefendDesc,progression,Skill,,x,
skillIridescentResistantName,progression,Skill,,,虹彩：耐性类技能
skillIridescentResistantDesc,progression,Skill,,x,
skillIridescentItemName,progression,Skill,,,虹彩：道具类技能
skillIridescentItemDesc,progression,Skill,,x,
skillIridescentEnhancedName,progression,Skill,,,虹彩：附魔类技能
skillIridescentEnhancedDesc,progression,Skill,,x,
skillIridescentSuitName,progression,Skill,,,虹彩：套装类技能
skillIridescentSuitDesc,progression,Skill,,x,



perkMarisaTrackName,progression,perk Per,,,察觉
perkMarisaTrackDesc,progression,perk Per,,,你可以察觉并显示附近的丧尸位置
perkMarisaTrackRank1Desc,progression,perk Per,,,察觉Ⅰ
perkMarisaTrackRank1LongDesc,progression,perk Per,,,你可以察觉并显示附近的丧尸位置

perkMarisaSneakUpName,progression,perk Per,,,潜伏
perkMarisaSneakUpDesc,progression,perk Per,,,提升潜行效果
perkMarisaSneakUpRank1Desc,progression,perk Per,,,潜伏Ⅰ
perkMarisaSneakUpRank1LongDesc,progression,perk Per,,,潜行效果提升5%
perkMarisaSneakUpRank2Desc,progression,perk Per,,,潜伏Ⅱ
perkMarisaSneakUpRank2LongDesc,progression,perk Per,,,潜行效果提升10%
perkMarisaSneakUpRank3Desc,progression,perk Per,,,潜伏Ⅲ
perkMarisaSneakUpRank3LongDesc,progression,perk Per,,,潜行效果提升15%

perkMarisaSportsStarName,progression,perk Per,,,运动达人
perkMarisaSportsStarDesc,progression,perk Per,,,降低跳跃和跑步时的耐力消耗
perkMarisaSportsStarRank1Desc,progression,perk Per,,,运动达人Ⅰ
perkMarisaSportsStarRank1LongDesc,progression,perk Per,,,耐力消耗量降低20%

perkMarisaInspireName,progression,perk Per,,,振奋
perkMarisaInspireDesc,progression,perk Per,,,耐力较低时提升耐力回复速度
perkMarisaInspireRank1Desc,progression,perk Per,,,振奋Ⅰ
perkMarisaInspireRank1LongDesc,progression,perk Per,,,耐力在最大值50%以下时，耐力回复速度提升30%

perkMarisaAdaptiveWaterFieldName,progression,perk Per,,,适应水场
perkMarisaAdaptiveWaterFieldDesc,progression,perk Per,,,提升在水中时的移动速度和自然生命回复
perkMarisaAdaptiveWaterFieldRank1Desc,progression,perk Per,,,适应水场Ⅰ
perkMarisaAdaptiveWaterFieldRank1LongDesc,progression,perk Per,,,在水中时\n移动速度提升20%\n自然生命回复提升0.05
perkMarisaAdaptiveWaterFieldRank2Desc,progression,perk Per,,,适应水场Ⅱ
perkMarisaAdaptiveWaterFieldRank2LongDesc,progression,perk Per,,,在水中时\n移动速度提升30%\n自然生命回复提升0.1
perkMarisaAdaptiveWaterFieldRank3Desc,progression,perk Per,,,适应水场Ⅲ
perkMarisaAdaptiveWaterFieldRank3LongDesc,progression,perk Per,,,在水中时\n移动速度提升40%\n自然生命回复提升0.15

perkMarisaVehicleVelocityName,progression,perk Per,,,驾驶名人
